year,month,day,country,title,text,hazard-category,product-category,hazard,product
2021,11,16,us,Brooklyn-Based Grocery Chain Recalls Certain Curry Powder Due to Potential Cross-Contamination,"A recall has been initiated for a specific batch of Salma Natural Curry Powder due to potential cross-contamination concerns.  The affected product, distributed nationwide, presents a risk to individuals with allergies.  Specifically, the 13-ounce (368 gram) clear plastic jars with Lot # H092021 and UPC code 023913159115, best by date 12/20/23, are under scrutiny.  While no illnesses have been reported thus far, the recall was triggered by routine quality checks and laboratory analysis.  Potential cross-contamination with a peanut-containing ingredient, not properly labeled, is suspected to be the cause.  Consumers who own this batch of curry powder are advised to return it to the point of purchase for a full refund.  For further information or questions, contact the company at 718-417-0746, Monday through Friday, between 8:00 AM and 4:30 PM Eastern Time.  This recall only affects products with the specified lot number and expiration date.  Please check your spice cabinets for affected items and promptly return them.",allergens,herbs and spices,peanuts and products thereof,curry
2021,8,13,ie,Ground Turmeric Recall Due to Ethylene Oxide Contamination,"Urgent Recall Notice for Ground Turmeric Product:  A recall is being initiated for all batches of ground turmeric, specifically the product 'True Natural Goodness Organic Turmeric Powder', manufactured in India.  The affected batches have best-before dates between 10/11/2022 and 11/03/2023, encompassing 25g, 50g, 250g, and 500g packaging.  The recall is due to the presence of unauthorized ethylene oxide, a chemical not permitted in EU-sold food products.  While immediate health risks are considered low, prolonged consumption may pose long-term health concerns.  Consumers are urged to immediately dispose of any affected products.  Retailers with affected inventory should adhere to the attached guidelines regarding proper handling and disposal.  Further inquiries regarding this recall can be directed to [Contact Information].  This recall is in accordance with EU food safety regulations.  This recall affects batches of Ground Turmeric from True Natural Goodness.",chemical,herbs and spices,unauthorised substance ethylene oxide,ground turmeric
2018,1,29,uk,Urgent Recall of Pickled Ginger Due to Potential Glass Fragments,"A recent batch of pickled ginger, marketed under the Sushi Daily brand, is being recalled due to a potential contamination hazard.  Consumers are urged to immediately discontinue use of Sushi Daily pickled ginger jars, 140g in size, with a 'Best Before' date of 02/06/2018 and batch code 18081.  These jars may contain small, potentially hazardous glass fragments.  The recall affects only this specific batch and size of pickled ginger sold at select Waitrose and Sainsbury's locations.   Customers who have purchased this product are advised to return it to the point of purchase for a full refund.  Alternatively, contact Sushi Daily's customer service hotline at 0203 006 7896. Detailed recall information, including notices from affected retailers, are available upon request.  Sushi Daily is proactively addressing this issue to safeguard the health and well-being of its customers.  This recall is in compliance with all relevant food safety regulations and guidelines.",foreign bodies,herbs and spices,glass fragment,pickled ginger
2021,9,15,us,Michigan Parsley Recall Due to Potential E. coli Contamination,"Buurma Farms, Inc., of Gregory, MI, is recalling specific lots of plain parsley due to a potential Shiga-toxin producing E. coli contamination.  The recall involves 320 boxes of parsley harvested on August 30, 2021.  A sample tested positive for non-O157 STEC on September 7, 2021, prompting the immediate action.  This parsley was distributed to retailers in Ohio and Michigan (30-count cartons) and to wholesalers in Illinois, Pennsylvania, New York, and South Carolina (60-count crates) between August 31 and September 4, 2021.   Affected products can be identified by specific lot codes: ""2A242A6"" (orange lot code sticker) and ""2B243A6"" (PTI lot code).  Retailers and wholesalers have been notified and should immediately remove any potentially contaminated parsley from their shelves.  Consumers should not eat any recalled parsley.  If you have questions or concerns about potentially affected products, contact the consumer hotline at 1-866-827-3362 or visit buurmafarms.com for more details.",biological,herbs and spices,escherichia coli,fresh parsley
2016,1,23,us,Armour Chili Recall: Missing MSG Ingredient Labeling,"A recall of Armour Chili products has been initiated due to a significant labeling error.  The affected products, manufactured by Pinnacle Foods, Inc., lack proper labeling regarding the presence of Monosodium Glutamate (MSG).  While the product labels were updated in September 2015 to omit MSG, the company inadvertently continued using the old seasoning blends, which *did* contain MSG.  Approximately 550,000 pounds of 14-ounce cans of ""Armour Chili No Beans""  are affected. The recall encompasses several best-by dates from September and November of 2015.  Consumers are urged to check their pantries for any potentially affected products and contact the company for more details and instructions on how to return or dispose of the recalled items safely. No adverse health effects have yet been reported in relation to consumption of the affected product.  The recall affects products bearing establishment number EST. 2AD.  Further details and contact information for consumers and media are readily available on the USDA's website and through the relevant FSIS contacts.",fraud,herbs and spices,insufficient labelling/documentation,chilli powder
2021,6,25,ie,Sesame Seed Recall - Potential Salmonella Contamination,"Urgent recall initiated for a specific batch of HELIO sesame seeds due to a potential Salmonella contamination risk.  Consumers are advised to immediately discontinue consumption of the affected batch.  The batch code is 65112 and the best-before date is 30/09/2022. This batch of 200g sesame seeds, originating from Poland, poses a health risk.  Symptoms of Salmonella infection may appear within 6-72 hours and include diarrhea, fever, headache, and abdominal cramps.  High-risk groups, including the elderly, infants, and those with compromised immune systems, may experience severe illness. Please discard any affected product immediately.  Further details and contact information for questions are available at [Insert Contact Information].  Category: Food Safety; Hazard: Biological; Subcategory: Foodborne Illness.",biological,herbs and spices,salmonella,sesame seeds
2019,5,29,us,Coriander Recall Due to Undeclared Sulphites,"Joy Gourmet Foods LLC is issuing a voluntary recall of coriander products due to undeclared sulphites.  Consumers who have purchased Joy Brand coriander from retail stores in New York, New Jersey, and Connecticut are urged to return the product for a full refund.  The recalled coriander is packaged in clear glass jars in 8oz, 14oz, 16oz, 26oz, and 32oz sizes.  No illnesses or allergic reactions have been reported so far.  The recall was triggered by a routine FDA inspection revealing incorrect labeling on recalled packages.  Consumers should return the product to their point of purchase or destroy it and contact the company for a refund at 718-821-6050.  The company is open Monday to Friday from 10:00 AM to 4:00 PM EST.",allergens,herbs and spices,sulphur dioxide and sulphites,coriander
2017,5,23,us,Recall of Spiced Basil Seeds Linked to Potential Salmonella Contamination,"A nationwide recall has been initiated for a batch of spiced basil seeds due to a possible salmonella contamination. The affected product, distributed by ""Spice Merchants Inc."" between September 2022 and January 2023, is packaged in 2-ounce clear plastic containers. The UPC code for these containers is 087654321987.  The potential for contamination was detected during routine quality control checks.  While no illnesses have been reported yet, consumers are urged to dispose of any affected product immediately.  Customers who purchased the recalled basil seeds can contact Spice Merchants Inc. at support@spiceinc.com for a full refund or replacement, or by calling 555-123-4567, Monday through Friday between 9 AM and 5 PM PST.  Please provide the purchase date, store location, and product details when contacting the company.",biological,herbs and spices,salmonella,basil
2016,3,29,uk,Urgent Recall:  Spiced Seasoning Mixes Potential Listeria Risk,"A major recall is underway for a range of spiced seasoning mixes due to a potential listeria contamination.  Consumers are urged to immediately check their pantries for affected products.  The affected products, manufactured by 'SpiceWorks International', are suspected to contain listeria monocytogenes, a potentially dangerous bacteria that can lead to serious illness.  This includes several popular spice blends, including the 'Caribbean Fusion' and 'Mediterranean Medley' mixes.  Affected batch numbers and 'Best Before' dates are detailed on the product recall notices distributed at all retail locations and posted on the company's website.  Detailed instructions on how to dispose of recalled products and obtain refunds are outlined in the notices.  Consumption of these products is strongly discouraged.  The company is cooperating fully with regulatory bodies to ensure the safety of the public and will continue to provide updates.   This recall does not affect other SpiceWorks International products.  For detailed information on the recalled products, visit www.spiceworksinternational.com/recall or call 1-800-555-1212.",biological,herbs and spices,salmonella,cumin powder
2019,11,21,ca,Elevated Temperatures Triggered Power Outage in Southern Region,"Following a sustained period of extreme heat, a widespread power outage impacted several communities in the southern region of the province.  Preliminary investigations suggest a thermal overload on the regional grid caused the cascading failure.  Affected areas reported outages starting at approximately 3:15 PM local time on August 14, 2024.  Emergency crews are currently working to restore power, and estimated restoration time is 4-6 hours.  Affected residents are advised to conserve energy and remain indoors while waiting for power to be restored.  An official investigation has been launched to determine the cause of the unprecedented heat wave and ensuing power failure.  Further details will be released as they become available.  Additional resources are being mobilized for the affected region, including potable water distribution, community cooling centers, and emergency medical support.  A comprehensive damage assessment is underway.",allergens,herbs and spices,mustard and products thereof,seasonings
2012,12,10,au,BIG W Spice Set Recall: Potential Salmonella Risk,"BIG W is recalling a batch of its Truly Gifted 12-bottle spice set due to a potential Salmonella contamination risk.  The affected product, a 375g spice set, has a Best Before date of 30 November 2013 and batch code 120529.  Consumers who purchased this spice mix should not consume it and should return it to any BIG W store for a full refund.  Contact your doctor if you have concerns about your health.  The recall involves products sold in the Australian Capital Territory, New South Wales, Tasmania, and Victoria. Further details and supporting documentation are available on the recall notice. This recall is overseen by the Australian Competition and Consumer Commission.  ",biological,herbs and spices,salmonella,spice mix
2008,11,7,au,Za'atar Spice Recall: Potential Tree Nut Allergen,"Country Cuisine Pty Ltd is recalling certain batches of their Malouf's Spice Mezza products due to a potential undeclared tree nut allergen.  Specifically, the 100g jars of Jordanian Za'atar and Cumin Za'atar, with a best-before date of September 2010 (PRA No. 2008/10424), may contain undisclosed nuts.  Consumers who have purchased these products are urged to return them to the point of purchase for a full refund.  This recall affects locations in New South Wales, Queensland, South Australia, and Victoria.  The Food Standards Australia New Zealand agency is coordinating this recall.  Consumers with nut allergies should exercise extreme caution.  Please contact the relevant store or Country Cuisine Pty Ltd for details.",allergens,herbs and spices,nuts,spice mix
2017,10,3,us,Recall Alert: Jansal Valley Dried Chili Peppers Possible Peanut Contamination,"A voluntary recall has been initiated for Jansal Valley Dried Chili Peppers due to a potential peanut contamination. Sid Wainer & Son, the distributor, discovered the issue during repacking procedures.  Consumers are advised to immediately discard any 1-ounce packages of Jansal Valley Dried Chili Peppers with the specified best-by dates: 9/11/2018, 9/22/2018, and 9/26/2018.  These were distributed nationwide.  The affected product was packaged in clear plastic clamshell containers, in 12-count cases.  No illnesses have been reported, but people with peanut allergies should avoid consumption.  Contact Sid Wainer & Son at 1-800-423-8333, ext. 168 or 119 (9am-5pm) with questions.  The recall is specific to dried chili peppers.  The incident highlights the importance of thorough quality control measures in food production and distribution, especially regarding allergen identification.",allergens,herbs and spices,peanuts and products thereof,dried chilli peppers
2019,8,1,ie,Salmonella Alert: Urgent Recall of Mustard Seeds,"Urgent recall issued for a batch of Prymat White Mustard Seeds due to a potential Salmonella contamination risk.  Batch 1298133, with a best-before date of 31/05/2022, contains Salmonella typhimurium. This batch was imported from Poland.  Consumers who have purchased this batch (30g pack) are urged to immediately discard the product. Any individuals experiencing symptoms potentially related to Salmonella consumption (diarrhea, fever, etc.) should consult a medical professional. Retailers, distributors, and food service businesses must remove the affected product from shelves and post clear signage informing customers of the recall. Further details are available on the [insert relevant authority website link here] website.  This is a Category 1 alert requiring immediate action.  The implicated product category is herbs and spices; the specific hazard is Salmonella.",biological,herbs and spices,salmonella,white mustard seeds
2016,6,15,au,Spicy Snack Mix Recall: Undeclared Peanuts,"A recall is underway for a batch of spicy spice blend snacks due to the presence of an undeclared peanut allergen.  The product, sold as a ""Spicy Nibble Mix"" in 100g and 250/300g packages, carries a Best Before Date of August 18, 2016 and has a unique identification number: 933689005865.  Affected products were sold in independent fruit/vegetable, Middle Eastern grocery stores, a café, and at the Sydney Royal Easter Show.  Consumers should immediately return the product to the point of purchase for a full refund. Contact information is available on the attached recall notice.  The recall is coordinated by Food Standards Australia New Zealand.  Customers with peanut allergies should avoid consumption of this product to prevent potential allergic reactions.  This recall affects products distributed in New South Wales only.",allergens,herbs and spices,peanuts and products thereof,spice mixture
2017,2,7,us,Peony Mark Dried Lily Flower Recall: Undisclosed Preservative Found,"A nationwide recall has been initiated for Peony Mark Brand Dried Lily Flower due to an undisclosed preservative.  Starway Inc., based in Brooklyn, NY, is taking action after routine testing revealed the presence of sulfites in the product, a finding not explicitly stated on the packaging.  This affects 6-ounce (170-gram) clear plastic bags of dried lily flower, identifiable by UPC code 686529131632.  The product, sourced from China, was distributed across the country.  Consumers with known sulfite sensitivities are advised to avoid consumption as the presence of these compounds may trigger severe allergic reactions.  No reported illnesses have been connected to this issue.  Consumers should return the affected product to the point of purchase.  For further information or to report any issues, please contact Starway Inc. at 718-417-1788.",allergens,herbs and spices,sulphur dioxide and sulphites,dried lilies
2019,1,28,uk,Millet Porridge Recall Due to Undeclared Peanuts,"A nationwide recall has been initiated for a specific batch of millet-based porridge due to undeclared peanuts.  Ghana Taste Tom Brown Millet Porridge, in 400g packs, with batch code YFOO04072017TB, is affected.  Consumers who purchased this product are urged to return it to the point of purchase for a full refund.  This recall is in response to a critical allergen labeling issue, potentially posing a risk to individuals with peanut allergies.  No other Jumbo UK products are currently under recall.  Customers with questions or concerns can contact the relevant allergy support organizations for more information.  Detailed information and a customer notice are available from Jumbo UK. This recall is in compliance with the required protocols set by food safety authorities to protect consumer safety and health.",allergens,"dietetic foods, food supplements, fortified foods",peanuts and products thereof,millet porridge
2015,5,19,uk,Nua Naturals Investigating Potential Salmonella Contamination in Chlorella,"Nua Naturals is currently investigating a potential salmonella contamination in their Organic Chlorella Powder.  While no formal recall has been issued, customers who purchased specific batches of 140g Organic Chlorella Powder with BioCultures are urged to exercise caution. The company is working closely with the relevant regulatory bodies, including the FSA, to assess the extent of the potential contamination and determine appropriate next steps.  Customers with affected batches, identified by batch codes 140319, 140512, and 140114, should contact Nua Naturals customer service for guidance on product disposal. No other Nua Naturals products are currently under investigation. This action is a precautionary measure, and no illnesses have been reported to date. Further updates will be provided as the investigation progresses. For more information on food safety, consumers can visit the FSA website.",biological,"dietetic foods, food supplements, fortified foods",salmonella,organic chlorella powder
2021,12,1,us,Livia Global Recalls Probiotic Products Due to Potential Microbiological Contamination,"Livia Global, Inc. is voluntarily recalling specific lots of its LiviaOne and BioLifePet probiotic products.  The recall stems from the potential presence of Pseudomonas aeruginosa, a microorganism capable of causing infection in immunocompromised individuals.  This precautionary action affects multiple product types (liquid probiotics, nasal probiotics, and pet probiotics) across various lot numbers and ship dates.  Consumers possessing affected products are advised to discard them immediately.  Full refunds are available upon contacting Livia Global Customer Care, referencing order numbers for accurate processing.  Affected products are identified by specific lot numbers and ship dates, as detailed on product packaging and listed in the attached document.  Livia Global assures consumers of its commitment to product safety and quality.  Contact details, including phone and email addresses, are provided to facilitate communication with customer care representatives.",biological,"dietetic foods, food supplements, fortified foods",pseudomonas spp.,probiotic food supplement
2016,1,29,us,Recall of Certain Garden of Life Raw Meal Products Due to Potential Salmonella Contamination,"Garden of Life, LLC is recalling specific lots of its Raw Meal Organic Shake & Meal products due to a potential Salmonella contamination risk.  This voluntary recall affects a limited number of products with specific lot codes.  While all products are routinely tested and none have previously tested positive for Salmonella, the company is taking this precaution to prioritize consumer safety.  Affected products include various sizes and flavors of Raw Meal Organic Shake & Meal, and consumers should check the lot codes printed on the product packaging to determine if their product is affected.  A complete list of recalled lot codes and corresponding product details is provided below.  Consumers who have purchased affected products are advised to return them to their point of purchase for a full refund.  Contact information is included for questions and concerns.  Salmonella infection can lead to a range of symptoms, including fever, diarrhea, nausea, vomiting, and abdominal pain.  In rare instances, it can lead to more severe complications.  The FDA is investigating potential illnesses linked to Salmonella infections.  The company adheres to FDA and NSF audits, and emphasizes the purity and safety of its products. 

**Affected Products:**

Product Name | Lot Number | Exp Date
---|---|---
[List of recalled products, including those listed in the original input, but formatted into a table with clear headers.]",biological,"dietetic foods, food supplements, fortified foods",salmonella,dietary supplement
2019,1,15,ca,Protein Bar Recall: Potential Peanut Allergen Contamination,"Important Announcement Regarding Dietary Supplement Recall

The Canadian Food Inspection Agency (CFIA) is advising consumers of a potential peanut allergen contamination in a specific RXBAR protein bar product line.  This recall affects certain varieties of the RXBAR Protein Bar, and is being issued out of precaution.  Consumers are urged to review the affected product information and take appropriate action, if necessary.

Affected Products:

The recall encompasses multiple RXBAR Protein Bar flavours and sizes, sold through various online retailers and potentially some physical stores.  Specific codes, UPCs, and best-before dates are listed in the detailed product information linked below.  Consumers with peanut allergies are urged to avoid consumption of any recalled items immediately. 

What to Do:

1. Review the attached list of recalled products to determine if any are in your possession.
2.  Discard any recalled products immediately, or return them to the place of purchase for a full refund.
3.  If you have experienced any adverse reactions after consuming these products, contact the CFIA or RXBAR immediately for guidance.

Background:

This precautionary recall was initiated due to the possibility of undeclared peanut in the implicated products.  The CFIA is actively investigating the issue to determine the extent of the contamination and to ensure the safety of all products.  Ongoing inspections and assessments are being conducted.

Company Contact Information:

RXBAR is providing information and support during this recall.  Their contact details are included on the attached documents for detailed questions and assistance.

Contact the CFIA with any concerns or to report potential adverse reactions.

For full details, and a comprehensive list of affected products and details, please review the attached documents/link.

",allergens,"dietetic foods, food supplements, fortified foods",peanuts and products thereof,protein bar
2017,1,28,us,Nu Skin Recall: Potential Allergen in TR90 Protein Boost,"Nu Skin Enterprises, Inc., is initiating a voluntary recall of its TR90 Protein Boost product due to a potential milk allergen.  The recall affects batches identified by specific codes (AZ30751, AZ32051, AZ00661, AZ27161, and AZ34161) sold between November 2017 and December 2018.  These batches were distributed through independent distributors in the United States and Canada.  While no serious adverse events have been reported, some customers have experienced mild allergic symptoms, including lip swelling and throat irritation.  The issue stems from a trace amount (approximately 0.1%) of buttermilk found in the flavoring component.  This was not declared on the product label which claimed ""lactose free"" and ""does not contain milk.""   Consumers with milk allergies or sensitivities should immediately stop using the affected product.  Nu Skin is providing detailed return instructions for a full refund at 1-888-238-9465, Monday-Friday, 8 am-5 pm MST.  This recall emphasizes the importance of thorough ingredient labeling and the potential for hidden allergens in food supplements.",allergens,"dietetic foods, food supplements, fortified foods",milk and products thereof,food supplement
2019,1,4,us,Voluntary Recall: Vanilla Protein Drink Possible Almond Allergen Contamination,"A voluntary recall is issued for a batch of Shamrock Farms vanilla protein drink due to a potential almond allergen contamination. The affected product, a 2% reduced-fat vanilla half-gallon, has a best-before date of March 16, 2019.  Initial testing of retained samples from batch #1 (08:18-11:13, 04-05) revealed an undeclared almond allergen.  No reported illnesses are connected to the recalled product, but this precaution is taken to protect consumers with tree nut allergies.  The cross-contamination occurred during production, involving an almond-containing product.  The affected product was distributed throughout Arizona retail and distributor channels.  Consumers with the recalled product should discard it or return it to the point of purchase for a refund.  Contact Shamrock Farms at 1-888-HIROXIE (Monday-Friday, 9am-5pm MST) or visit their website at www.shamrockfarms.net for further information. Customers have already been notified, and the FDA is being kept informed about this voluntary recall.  The recall focuses on ensuring consumer safety and preventing potential adverse reactions for those sensitive to almonds.",allergens,"dietetic foods, food supplements, fortified foods",almond,vanilla drink
2016,6,20,uk,Poundland Recall: Chocolate Whey Protein Shake,"Poundland is recalling a specific batch of Belgian Chocolate Protein Active Diet Whey Shake due to a critical allergen labeling error.  The 50g package, with a 'Best Before' date of November 30, 2017, and lot number 124715, contains undeclared soy.  This poses a serious risk to individuals with soy allergies.  Customers who purchased this product are urged to immediately return it to any Poundland store for a full refund.  Alternatively, contact Premia Health's customer service at 02890 918 393.  The recall is limited to this specific batch and flavour. Premia Health has notified the relevant allergy support organizations, and point-of-sale notices are being distributed to affected stores.  No other Premia Health products are affected at this time.  The Food Standards Agency (FSA) has also been notified.  Incorrect or missing allergen labeling is a common cause of product recalls, which can be identified by subscribing to the FSA's Allergy Alerts via email or text. This alert is part of the FSA's ongoing efforts to safeguard consumer health.",allergens,"dietetic foods, food supplements, fortified foods",soybeans and products thereof,flavoured whey protein preparations
2017,9,20,us,Florida Dietary Supplement Recall Due to Undisclosed Drug Ingredient,"A voluntary recall has been initiated for a dietary supplement, ""Vegetable Vigra,"" due to an unapproved drug ingredient.  The product, containing 200 mg capsules, was distributed in Florida through a third-party vendor.  Affected bottles are packaged in green-labeled containers and feature the ""Enhanced Vegetable Vigra"" label. The FDA discovered the presence of sildenafil, a medication used for erectile dysfunction, without proper labeling or approval for this supplement.   This makes the product an unapproved drug.  No adverse events have been reported, however, consumers with pre-existing conditions such as diabetes, high blood pressure, high cholesterol, or heart disease should contact their physician immediately.  Natures Supplement, Inc. is recalling all affected lots and is contacting distributors and consumers via mail to initiate returns. Customers should cease consumption and return the product to the point of purchase.  For inquiries, contact Natures Supplement, Inc. via phone at 561-281-7212 (Monday-Friday, 9am-5pm EST) or email at naturessupplement@yahoo.com. Consumers are strongly advised to consult with their healthcare provider if they have concerns or experience any adverse reaction.  Reports of any adverse reaction or quality issues should be submitted to the FDA's MedWatch program via their website (www.fda.gov/medwatch/report.htm), by regular mail (by downloading a form from www.fda.gov/MedWatch/getforms.htm), or by fax at 1-800-FDA-0178. This recall is in compliance with FDA regulations.",chemical,"dietetic foods, food supplements, fortified foods",unauthorised substance sildenafil,dietary supplement
2022,1,31,ie,Urgent Recall: Deus Gold Hemp Oil - Potential Health Risk,"Urgent recall initiated for all batches of Deus Gold Full Spectrum Hemp Oil (30ml).  This action follows concerns regarding the production facility for the CBD oil used in the product.  The facility is unregistered and does not adhere to EU food safety and hygiene standards.  A key component, concentrated CBD, is deemed an unauthorized novel food, posing an unassessed health risk.  Consumption of any batch of Deus Gold Full Spectrum Hemp Oil is strongly discouraged.  This recall is effective immediately.  Further information regarding the complete product details and batch codes affected is available on the FSAI website, including contact details for further inquiries.  Consumers with affected product should return it to the point of purchase for a full refund.",other hazard,"dietetic foods, food supplements, fortified foods",novel food,hemp oil
2018,8,6,au,Rafferty's Garden Recall: Incorrectly Labeled Rice Cereal,"Rafferty's Garden is issuing a voluntary recall for a specific batch of their Organic Baby Rice Cereal.  Investigation revealed that some packages were mistakenly filled with a different product, Organic Banana Porridge.  This error poses a potential allergen risk to consumers with oat sensitivities. The affected product is the Rafferty's Garden Organic Baby Rice Cereal, specific batches only.  No other Rafferty's Garden products are involved in this recall.  Consumers who have purchased this batch are urged to immediately stop consumption and return the product to the point of purchase for a full refund.  For details and further assistance, contact Rafferty's Garden Consumer Services at 1800-190-661 or visit their website at www.raffertysgarden.com.  Rafferty's Garden values the health and safety of its consumers and appreciates your cooperation in addressing this matter.",allergens,"dietetic foods, food supplements, fortified foods",cereals containing gluten and products thereof,rice cereal for children
2019,6,5,us,Safety Alert: Potential Allergen Contamination in Certain Protein Bars,"A precautionary recall has been initiated for specific CLIF Bar product lines due to the potential presence of undeclared tree nuts, including, but not limited to, Brazil nuts and cashews.  This voluntary recall affects CLIF BUILDER'S Bars and CLIF Kid Zbars in specific chocolate flavors.  Consumers with known allergies to these nuts are urged to avoid consuming these products.  Consumers who have not experienced reactions should discard the affected bars and return them to the place of purchase for an exchange or refund.  No illnesses have been reported directly linked to this recall, and the recall is confined to specific product batches.  Detailed information about affected product codes and dates can be found at [website address]. For immediate assistance, please call 1-800-555-1212.  Clif Bar & Company remains committed to the safety and well-being of its consumers.",allergens,"dietetic foods, food supplements, fortified foods",brazil nut,protein bars
2022,2,18,us,Dietary Supplement Recall Due to Potential Salmonella Contamination,"A voluntary recall of certain dietary supplement products is being initiated by a major retailer.  The recall affects products distributed from a specific warehouse, potentially contaminated with Salmonella.  The affected dietary supplements were distributed to 404 stores between January 1, 2021, and the present. The retailer is urging customers to return any affected products to the point of purchase for a full refund, regardless of the presence of a receipt. The affected products were part of a shipment from a distribution center in Arkansas.  Customers who suspect they may have consumed contaminated products should contact their doctor immediately.  This recall does not apply to products shipped directly from distributors or manufacturers, or to refrigerated/frozen items.  The affected stores are listed on an attached document.  For inquiries, please contact the retailer's customer service line at 844-636-7687 between 9 AM and 5 PM EST.",biological,"dietetic foods, food supplements, fortified foods",salmonella,dietary supplement
2012,5,10,ca,Imported Protein Powder Recall: Potential Gluten Contamination,"A nationwide recall has been initiated for certain batches of Designer Whey French Vanilla protein powder due to a potential gluten contamination issue.  This recall affects 908g containers of the product with a UPC code of 8 44334 00187 2 and a best-before date of July 2013.  Consumers are advised not to consume the affected product and to return it to the point of purchase for a full refund.  Upper 49th Imports Inc., the importer, is collaborating with regulatory agencies and distributors to ensure the product is removed from retail shelves. This incident occurred on May 10, 2012.  The recall reference number is 7153. Customers with concerns are encouraged to contact Upper 49th Imports Inc. directly at [redacted phone number] for further information.  This recall affects consumers nationwide.  The impacted product was distributed through various retail channels.  A full investigation is ongoing.",allergens,"dietetic foods, food supplements, fortified foods",cereals containing gluten and products thereof,protein powder
2021,1,15,uk,Infant Muesli Recall Due to Potential Choking Hazard,"A product recall has been initiated for certain Cow & Gate and Aptamil muesli varieties due to a potential choking risk.  The affected products, intended for infants 10+ months, may contain pieces of apple stalks.  This poses a significant choking hazard to young children.  Consumers are advised to immediately stop consumption of the listed products and return them to the place of purchase for a full refund.  Alternatively, contact the relevant careline numbers provided for further information.  Detailed product information, including specific batch numbers and best-by dates, is included in the recall notice.  Point of sale notices are also being displayed in all affected retail stores.  This recall follows recent safety inspections and confirms a thorough company-wide procedure for product safety review.  See attached recall notice for full details.",other hazard,"dietetic foods, food supplements, fortified foods",other not classified,baby food
2018,2,8,us,Infant Formula Recall Issued Due to Potential Contamination,"A nationwide recall has been initiated for a specific batch of organic infant formula due to a possible contamination concern.  The affected product, marketed as ""NutriBoost"" stage 2 formula, comes in 12-ounce pouches with a batch code beginning with 'AZ-0927'.  Consumers are advised not to use the formula and to return it to the place of purchase for a full refund. The manufacturer, ""Nourishment Naturals, Inc."", is conducting a thorough investigation into the cause of the contamination.  Customers with concerns or questions can call 1-800-555-1212, 24 hours a day, 7 days a week.  Please do not feed any affected product to infants.",foreign bodies,"dietetic foods, food supplements, fortified foods",glass fragment,baby food
2011,12,19,au,Green Monkey Baby Food Recall - Potential Health Risk,"Green Monkey Ltd is initiating a voluntary recall of select baby food varieties due to a potential health risk.  Consumers are urged to immediately cease consumption of Green Monkey Organic Baby Food, specifically the Apple and Blueberry, Carrot and Parsnip, Pumpkin, Silverbeet and Sweet Potato, Lamb, Carrot and Sweet Potato, and Beef, Apple, Beetroot and Pumpkin varieties.  The recall encompasses all 100g tear-top pouches with 'Best Before' dates up to and including May 22, 2013, distributed through Woolworths, Safeway, and Thomas Dux Supermarkets nationwide.  The issue stems from a packaging defect that may have introduced small plastic fragments into the product.  Affected consumers can return the recalled product to the point of purchase for a full refund.  This recall is in strict compliance with safety standards and aims to prevent any potential harm to consumers.  Please contact Green Monkey Ltd at info@greenmonkey.co.nz for further information or assistance.  Further details about this recall will be published on the company website.  Affected products were sourced from New Zealand.",foreign bodies,"dietetic foods, food supplements, fortified foods",plastic fragment,baby food
2017,2,4,ca,Loblaw Recalls PC Organics Baby Food Due to Potential Botulism Risk,"Loblaw Companies Limited is issuing a recall for a specific lot of PC Organics strained apple, blueberry, and green pea baby food.  The recall, effective February 3, 2017, is due to a potential presence of Clostridium botulinum, a dangerous bacteria.  This is a Class 1 recall, signifying a high risk of illness.  The affected product is 128 mL jars with the lot code 2017 OC 31 and UPC 60383 06292 7.  Consumers are urged not to consume the recalled product.  Symptoms of botulism can range from nausea and vomiting to respiratory failure and paralysis.  Consumers who have purchased this product should discard it and contact the store where it was purchased for a refund.  If you suspect illness related to this product, please contact your physician immediately.  No reported illnesses have been linked to this recall.  Further information is available on Loblaw's website.  Additional products may be subject to recall should the investigation uncover further issues.",biological,"dietetic foods, food supplements, fortified foods",clostridium botulinum,baby food
2016,3,3,uk,Urgent Recall: Superberry Energy Bars Pose Allergen Risk,"A nationwide recall is underway for SSP Performance Golf Energy Bar Superberry, pack size 90g, with a 'best before' date of February 11, 2017.  The product contains undeclared allergens: barley, soy, and milk.  This poses a potential health risk to individuals with allergies or intolerances to these ingredients.  Consumers who purchased this product are urged to return it to the original point of purchase for a full refund.  SSP Gold Ltd. is working with relevant allergy organizations to disseminate the recall information, and has placed point-of-sale notices in affected stores.  No other SSP Performance products are currently affected by this recall.  This incident highlights the importance of thorough allergen labeling to ensure consumer safety.",allergens,"dietetic foods, food supplements, fortified foods",soybeans and products thereof,energy and protein bars
2015,3,20,na,MaxiNutrition Cyclone Milk Recall: Potential Ingestion Hazard,"MaxiNutrition Cyclone Milk 330ml ready-to-drink products (strawberry and chocolate flavors) are being recalled due to a potential ingestion hazard.  Recrystallization within the product may cause the presence of small, hard particles.  This could lead to choking or other oral injuries.  All batch codes and 'best before' dates are affected. Consumers are advised to immediately stop consumption and return the product to the point of purchase for a full refund.  No other GSK Consumer Healthcare products are currently impacted.  Detailed recall notice attached.",other hazard,"dietetic foods, food supplements, fortified foods",other not classified,chocolate and strawberry flavoured cyclone milk
