year,month,day,country,title,text,hazard-category,product-category,hazard,product
2016,6,20,uk,Poundland Product Recall: Whey Protein Shake Allergy Alert,"A recent recall has been issued for a specific batch of Protein Active Diet Whey Shake, sold at Poundland.  The Belgian Chocolate flavour, in 50g packs with a 'Best Before' date of November 30, 2017 and lot number 124715, is under scrutiny due to undeclared soy.  Consumers with soy allergies are urged to return the product to any Poundland store for a full refund or contact Customer Service at 02890 918 393.  This recall affects only this particular batch and flavour, and no other Premia Health products are implicated.  The affected product poses a potential risk to those with soy allergies.  The Food Standards Agency (FSA) is aware of the issue and has advised on appropriate action to mitigate potential health risks.  Consumers are advised to check their existing stock and return any affected products. Point-of-sale notices are now visible in Poundland stores to further alert customers to the recall. Further information and alerts regarding food recalls can be obtained from the FSA website.  Do not consume if you have a soy allergy.",allergens,"dietetic foods, food supplements, fortified foods",soybeans and products thereof,flavoured whey protein preparations
2021,12,1,us,Urgent Recall of Certain LiviaOne Probiotic Products Due to Potential Microbial Contamination,"Livia Global, Inc., is initiating a voluntary recall of specific lots of its LiviaOne liquid probiotics, effective immediately, due to a potential risk of contamination with Pseudomonas aeruginosa.  This action pertains to certain batches produced and shipped between specific dates.  The affected products include various formulations of LiviaOne Daily Probiotics, Topical Spray Probiotics, and Nasal Probiotics, as well as BioLifePet Probiotics for Cats and Dogs.  Specific lot numbers and ship dates are detailed in the attached document.  Consumers with these affected products are advised to immediately discontinue use and discard the recalled items.  Livia Global is committed to the health and safety of its consumers and has conducted thorough laboratory testing to identify and address the potential hazard.  Complete details regarding affected lots, UPC codes, and associated quantities are provided in the accompanying document.  A full refund is available to consumers who return the recalled products.  Contact information for customer support is also included in the document.  Livia Global thanks its customers for their cooperation during this situation.",biological,"dietetic foods, food supplements, fortified foods",pseudomonas spp.,probiotic food supplement
2017,11,6,uk,Isolab Recall: Undeclared Allergens in Protein Powder,"Isolab Distribution Ltd is initiating a recall for their Pro Pharma 100% Whey High Protein Powder due to undeclared allergens.  The affected product, available in Chocolate, Vanilla, and Strawberry flavors, contains both soy and milk, which are not correctly identified on the product labeling.  This poses a potential health risk to individuals with soy or milk allergies or intolerances.  All 2.27kg packs with a 'Best Before' date of June 28, 2019, and all batch codes are included in the recall. Customers who purchased this product are advised not to consume it and to return it to their point of purchase for a full refund.  Isolab is cooperating with relevant allergy support organizations to inform their members about the recall.  This recall was initiated due to potential consumer safety risks and was issued following a recent Food Standards Agency (FSA) Allergy Alert.  Further details and the necessary procedures for the return process are available on the company website or through the allergy support channels.",allergens,"dietetic foods, food supplements, fortified foods",soybeans and products thereof,whey protein
2018,10,12,us,Urgent Recall: Potential Almond Presence in Protein Shake,"Forager Project is issuing a voluntary recall of specific batches of its Nuts & Vanilla Organic Plant Protein Shake.  Initial inspection of several bottles has identified a possible undisclosed presence of almond traces.  The affected batches are identified by specific expiration dates, and consumers are urged to carefully check labels for affected lots.  This precautionary measure is being taken to prevent any potential allergic reactions to almonds. No adverse health events have been reported at this time.  Customers holding product with the following expiration dates should immediately discontinue use and contact Forager Project for further instructions or replacement. Expired date is not a guarantee of the safety of the product and thus the recall has been enacted to avoid any possible risk to consumers.  Please dispose of any potentially affected bottles, and contact us at hello@foragerproject.com. Detailed recall information is available on the Forager Project website.",allergens,"dietetic foods, food supplements, fortified foods",almond,protein drink
2021,8,2,us,Recall of Je Dois L'avoir Boutique Dietary Supplements Due to Unauthorized Chemical,"Je Dois L'avoir Boutique is voluntarily recalling all 365 Skinny High Intensity and 365 Skinny Emergency Boutique dietary supplements due to the presence of an unauthorized chemical compound.  These products, packaged in 30-capsule bottles (600mg per capsule), are being recalled nationwide. The recalled supplements were sold as weight-loss aids and are potentially hazardous.  The unauthorized chemical poses a significant health risk, including but not limited to, seizures, tachycardia, palpitations, heart attacks and allergic reactions. Consumers are at a higher risk if they have high blood pressure, thyroid disease, or are over 65 or under 16.  Je Dois L'avoir Boutique has not yet received any reports of adverse events.  All lots and expiration dates are affected.  Consumers are urged to stop using the recalled products immediately and return them to the place of purchase.  Alternatively, products can be discarded.  Contact Je Dois L'avoir Boutique at 559-302-6215 or jedois2020@gmail.com  for a return/replacement.  Hours of operation are Monday through Friday, 9am to 6pm PST. Consumers should also contact their healthcare provider if they experience any related problems.  Adverse reaction reports can be submitted to the FDA's MedWatch program. This recall is being conducted in accordance with FDA guidelines.",chemical,"dietetic foods, food supplements, fortified foods",chemical compound (unauthorised),food supplement
2019,6,6,us,Recall Alert: Potential Undeclared Dairy in Protein Powder Line,"A recent recall has been initiated for specific batches of a popular protein powder due to the possible presence of undeclared milk.  The affected products, manufactured by a Eugene, Oregon based company, are sold under the brand name 'Ignite'.  Consumers who have milk allergies or sensitivities are advised to avoid consuming these batches as a precaution.  These particular lots (1502014, 1503001, 1512022, 1605004, 1105007, 1711009) were distributed through various health food stores in California, Oregon, New Jersey, and Texas between March 1, 2015 and March 31, 2018.  While no adverse reactions have been reported, the potential for serious allergic reactions exists.  The issue stems from a lack of milk allergen labeling on products containing whey protein powder.  The affected products are being recalled under the guidance of the Food and Drug Administration.  Consumers with the affected lots are advised to return the product to their original point of purchase. For further information, and any questions regarding the recall, consumers can contact the company directly at 1-877-757-3808, between 9am and 6pm PST, Monday through Friday.  This recall applies to protein powder products, not other products under the same name.",allergens,"dietetic foods, food supplements, fortified foods",milk and products thereof,food supplement
2016,2,13,us,Moringa-Based Supplement Recall Expanded Due to Potential Salmonella Contamination,"Garden of Life LLC is announcing an expanded recall of certain batches of its Raw Meal Organic Shake & Meal products, including Chocolate, Original, Vanilla, and Vanilla Chai flavors.  This action follows the initial recall on January 29th and now encompasses additional lots of product.  The potential presence of Salmonella Virchow in an ingredient, Organic Moringa Leaf powder, from a specific supplier is the reason for the expansion.  

Consumers are urged to immediately stop consuming any affected Raw Meal products and check for specific lot numbers printed on the containers.  A list of recalled lots is provided below.  These products should be returned to the point of purchase for a full refund. 

Affected products were sourced from a specific Moringa supplier that was found to have the potential for contamination.   Only the Raw Meal line is affected. Garden of Life is taking immediate steps to rectify the situation, including removing Organic Moringa powder from the Raw Meal formula. New Raw Meal products will be available in stores and online in the coming weeks.

The company emphasizes consumer safety and is cooperating fully with regulatory agencies to prevent similar issues in the future.  Consumers with questions or concerns can contact Garden of Life Retail Support between 9:00 AM and 5:00 PM EST, Monday-Friday, by email and phone.

**Important Note:**  This recall specifically targets Garden of Life Raw Meal products containing Organic Moringa Leaf powder from a particular supplier, with no other Garden of Life products being affected.

**Recalled Lot Numbers:** 

(The attached list of recalled lot numbers is available in the original press release.)",biological,"dietetic foods, food supplements, fortified foods",salmonella,dietary supplement
2021,1,21,ie,Boots UK Multivitamin Recall: Incorrect Ingredient Mix,"Urgent product recall initiated by Boots UK regarding a batch of multivitamin supplements.  Certain batches of 180-tablet Boots Multivitamins, with batch codes 1805 and 1806, and a best-before date of November 2022, are being recalled due to an error in ingredient composition.  The product mistakenly contains iron supplements not listed on the label.  This poses a potential health risk to consumers.  Affected product was distributed to Boots stores nationwide.  Retail locations are displaying point-of-sale notices.  Consumers with these affected batches are advised to return the product to the point of purchase for a full refund.",fraud,"dietetic foods, food supplements, fortified foods",other,multi vitamin food supplement
2016,3,3,uk,Recall of SSP Performance Energy Bars Due to Incorrect Labeling,"SSP Performance Energy Bars, a popular golfing snack, are being recalled due to undeclared allergens.  Specifically, the Superberry flavor, with a 'best before' date of February 11, 2017 and a 90g pack size, contains soy, milk, and barley.  These allergens are not listed on the product label, posing a potential health risk to individuals with sensitivities.  Consumers who have purchased this product and have allergies or intolerances to soy, milk, or barley should not consume it.  Instead, they are advised to return the product to the store of purchase for a full refund.  SSP has been instructed to contact relevant allergy support organizations to inform their members of this recall and is displaying point-of-sale notices in affected stores. No other products in the SSP Performance line are currently affected.  This recall highlights the critical importance of accurate food labeling to ensure consumer safety.",allergens,"dietetic foods, food supplements, fortified foods",soybeans and products thereof,energy and protein bars
2018,6,6,ie,Dunnes Stores Recall: Potential Plastic Fragments in Protein Bars,"Dunnes Stores customers are advised of a product recall for a specific batch of Fulfil White Chocolate & Cookie Dough Vitamin & Protein Bars.  The FSAI (Food Safety Authority of Ireland) has identified a potential hazard of small, clear plastic fragments within these bars.  Batch L8002/J, with a best-before date of April 5, 2019, and originating in the Netherlands, is affected.  This batch was sold in boxes of three bars.  Customers who purchased this batch are urged to return the product to Dunnes Stores for a full refund.  Detailed recall notices are posted in stores where these bars were sold.",foreign bodies,"dietetic foods, food supplements, fortified foods",plastic fragment,protein bar
2012,5,10,ca,French Vanilla Protein Powder Recall Due to Undeclared Allergen,"A recent recall has been issued for certain batches of Designer Whey French Vanilla protein powder.  The affected product contains an undeclared allergen, gluten, potentially posing a serious health risk to individuals with celiac disease or gluten sensitivities.  Consumers who purchased the specified product, with the UPC code 8 44334 00187 2 and a 908g size, are urged to return the product to the place of purchase for a full refund.  This recall was initiated on May 10, 2012, by Upper 49th Imports Inc, a national importer of the product.  Product expiration date is indicated as JUL 2013.  Consumers are advised to check the product label for any discrepancies before consumption.   Further details regarding this incident can be found on the Upper 49th Imports Inc. website or by contacting their customer service department.",allergens,"dietetic foods, food supplements, fortified foods",cereals containing gluten and products thereof,protein powder
2021,5,7,us,Bloommy Biotin Capsules Recall: Potential Fish Allergen,"Bloommy, Inc. is initiating a voluntary recall of certain batches of Bloommy Biotin Collagen Keratin Capsules.  Preliminary analysis indicates a potential for undeclared fish protein in these dietary supplements.  Customers who purchased these capsules, particularly those with known fish allergies, should immediately discontinue use and contact Bloommy for a full refund. The affected capsules were distributed through online retailers, including Amazon and Bloommy's website.  Detailed information regarding affected batch numbers, purchase dates, and the full recall process is available on Bloommy's website (a link will be provided). No reported adverse reactions have been documented yet.  Bloommy is committed to customer safety and will update its labeling to clearly indicate the presence of fish protein in the affected capsules.  Consumers with concerns are urged to contact Bloommy's customer service department via email (info@mybloommy.com) or phone (1-860-495-3743).  Contact hours are Monday through Friday, 9:00 am to 5:00 pm EST.",allergens,"dietetic foods, food supplements, fortified foods",fish and products thereof,food supplement
2021,5,12,us,Recall Alert: Potential DMAA Contamination in Dietary Supplement,"A voluntary recall has been initiated for a specific lot of Lipodrene dietary supplement due to a potential contamination concern.  Lot # 001211197, with an expiration date of 12/25, is being recalled.  The possible presence of 1,4-dimethylamylamine (DMAA) has prompted this action, as DMAA has been linked to adverse cardiovascular effects including elevated blood pressure, arrhythmias, and potentially life-threatening complications. While there are no reported illnesses to date, precautionary measures are being taken.  Consumers who possess this lot should immediately discontinue use and return the product to the point of purchase for a full refund.  Distributors and retailers should also remove the product from shelves and contact Hi-Tech Pharmaceuticals for return procedures.  Hi-Tech is committed to replacing returned items with product from a different lot.  Further details, including contact information and reporting procedures, can be found on the Hi-Tech Pharmaceuticals website or via toll-free phone (1-888-855-7919).  The FDA is aware of and collaborating with Hi-Tech in this recall effort.  Any reported adverse reactions should also be reported to the FDA's MedWatch program.  This recall emphasizes the importance of product safety and responsible consumer use of dietary supplements.",chemical,"dietetic foods, food supplements, fortified foods",other,dietary supplement
2016,7,27,uk,Abbott Nutrition Issues Recall for Two PaediaSure Flavors Due to Potential Sterilization Issues,"Abbott Nutrition is initiating a voluntary recall of two specific batches of PaediaSure Plus products due to potential sterilization concerns.  The affected batches, encompassing 200ml bottles of PaediaSure Plus Fibre Vanilla and PaediaSure Plus Banana flavors, might exhibit inconsistent textures or consistencies as a result of insufficient sterilization. These products are designated as food for special medical purposes, intended for use under strict medical supervision and are not meant for general retail sale. Consumers are strongly advised not to consume the recalled products listed below. Immediate return to the point of purchase is recommended. 

**Recalled Products:**

* **PaediaSure Plus Fibre Vanilla Flavour:**
    * Pack size: 200ml recloseable plastic bottle
    * Batch code: 64786NR
    * Best before: End April 2017
* **PaediaSure Plus Banana Flavour:**
    * Pack size: 200ml recloseable plastic bottle
    * Batch code: 64751NR
    * Best before: End April 2017

Abbott Nutrition has proactively contacted distributors, healthcare facilities, and individual consumers who may possess the affected batches to initiate the recall process. Currently, there are no reports of similar issues with other PaediaSure or Abbott Nutrition products.  Consumers with questions or concerns can contact Abbott Nutrition Customer Services at 0333 600 1795.  This recall is a precautionary measure to safeguard public health.  The Food Standards Agency (FSA) is aware of this incident.",other hazard,"dietetic foods, food supplements, fortified foods",processing,food supplement
2019,6,5,us,Recall Alert: Potential Undeclared Allergens in Protein Bars,"A voluntary recall has been initiated for certain CLIF Bar products due to the possible presence of undeclared tree nuts, including Brazil nuts, almonds, and cashews.  This action follows reports of allergic reactions.  Specifically, the affected products include the CLIF BUILDER'S Bar Chocolate Mint, and the CLIF Kid Zbar Protein Chocolate Mint and Chocolate Chip varieties.  Consumers with allergies to these nuts are urged not to consume these items.  Consumers can return the product to the original point of purchase for an exchange or refund.  Discarded products should be handled appropriately and not consumed.  Further information, including a list of affected products and 'Best By' dates, is available online at [link].  The company is committed to ensuring consumer safety.  No illnesses have been directly linked to the affected items to date.",allergens,"dietetic foods, food supplements, fortified foods",brazil nut,protein bars
2020,11,23,us,Recall of Dietary Supplements Due to Unlawful Ingredients and Misleading Marketing,"Fusion Health and Vitality, LLC is issuing a nationwide recall of certain dietary supplement products due to concerns over adulteration and misrepresentation.  Specifically, the ""CORE Essential Nutrients"" and ""Immune Boost Sublingual Vitamin D3"" products, manufactured in 2020, are being recalled.  The recall affects all 2020 lots of both supplements.  Analysis indicates the presence of an unauthorized additive, hordenine HCl, which is potentially unsafe for oral consumption.  Further investigation revealed that the marketing materials for the ""Immune Boost"" product contained unsubstantiated claims regarding its efficacy, potentially misrepresenting the product as a therapeutic treatment.  Fusion Health and Vitality has not received any reports of adverse effects, but strongly recommends consumers discontinue use and return the product(s).  Affected products are identified by their packaging details.  CORE Essential Nutrients are packaged in dark jars containing a powdered form intended for mixing with liquid.  Immune Boost Sublingual Vitamin D3 are found in 2-ounce bottles with a dropper.  Return instructions and contact information for inquiries and product return are detailed below.   Consumers can contact Fusion Health and Vitality at 1-888-964-5327, Monday through Friday, 9am to 5pm EST.   Consumers are urged to discard the recalled products immediately.  Any adverse reactions or quality problems associated with these products should be reported to the FDA’s MedWatch program. This recall is conducted in full cooperation with the US Food and Drug Administration.  The product packaging shows the product name prominently.  Shipping dates for the affected products range from January 2nd, 2020, to April 15th, 2020.",fraud,"dietetic foods, food supplements, fortified foods",false marketing claims,dietary supplement
2019,9,19,ca,Recall of Probar Protein Bar Due to Undisclosed Allergens,"Urgent Recall Notice for Probar Protein Bars

Horizon Distributors Ltd. is issuing a recall for a specific Probar protein bar flavor due to undeclared milk and soy allergens.  Consumers with milk or soy allergies are strongly advised not to consume the affected product, as it could lead to a serious reaction.

Affected Product:

Probar The Simply Real Bar – Chocolate Coconut Flavour, 85g
UPC: 8 53152 80066 6
Best Before Date: 20-MA-03

Distribution Area:

The recall affects retailers across Alberta, British Columbia, Manitoba, Northwest Territories, Saskatchewan, and Yukon.

What to Do:

Consumers who have purchased the affected product are urged to immediately return it to the store of purchase or discard it safely.  Do not consume if you have a milk or soy allergy.

If you experience any adverse reaction after consuming this product, please contact a healthcare professional immediately.

For further information or to report any suspected reactions, please contact Horizon Distributors Ltd. directly.

Recall initiated by: Horizon Distributors Ltd.
Contact Number: 1-800-442-2342 (Canada and U.S.)
Date of Recall: October 26, 2023
Hazard Category: Allergens
Product Category: Protein Bars",allergens,"dietetic foods, food supplements, fortified foods",milk and products thereof,protein bar
2015,3,20,na,MaxiNutrition Cyclone Milk Recall: Potential Particle Hazard,"MaxiNutrition Cyclone Milk 330ml ready-to-drink products, flavors Strawberry and Chocolate, are being recalled due to a potential particle issue.  Recrystallization may have resulted in the presence of small, potentially choking hazards.  This recall impacts all batch codes and pack sizes.  Consumers are advised to immediately discontinue consumption and return the product to the point of purchase for a full refund.  No other GSK Consumer Healthcare products are affected.  This alert includes a copy of the retail store notice.  The impacted product category is dietary supplements and fortified foods.",other hazard,"dietetic foods, food supplements, fortified foods",other not classified,chocolate and strawberry flavoured cyclone milk
2013,10,16,au,Recall of Macro Organic Baby Food Due to Potential Contamination,"A nationwide recall has been initiated for Macro Organic baby food varieties, specifically the Lamb and Sweet Potato Puree, Beef with Vegetable and Rice Puree, and Chicken with Sweetcorn and Pasta Puree.  Affected products were distributed to Woolworths Supermarkets, Safeway Food for Less, and Flemings Supermarkets across the country.  The recall stems from a potential for microbial contamination, potentially leading to foodborne illness if consumed.  Consumers are urged to discard any affected product immediately and contact the manufacturer or retailer for a full refund.  Specific best-before dates are highlighted below.  The affected product is presented in a 120g plastic pouch with a sipper cap. 

**Affected Products & Best Before Dates:**

* Macro Organic Lamb and Sweet Potato Puree: Best before 11/09/2014 and 13/09/2014
* Macro Organic Beef with Vegetable and Rice Puree: Best before 12/09/2014
* Macro Organic Chicken with Sweetcorn and Pasta Puree: Best before 13/09/2014

**Contact Information:**

For inquiries and return information, please call 1800 103 515 or visit www.woolworths.com.au.",organoleptic aspects,"dietetic foods, food supplements, fortified foods",other,baby food
2022,2,8,us,Urgent Recall Issued for 'Ironclad' Dietary Supplement Due to Undisclosed Active Pharmaceutical Ingredient,"Ironclad Nutritional Supplements, Inc. is initiating a nationwide recall of its ""Ironclad"" dietary supplement, lot number FP4152, Exp 05/18/2024.  This recall affects all Ironclad products packaged in 20-count bottles, distributed through various online retailers, including the company's own website and affiliated third-party e-commerce platforms.  Independent laboratory testing revealed the presence of an unapproved, potentially hazardous active pharmaceutical ingredient, identified as Fluoxetine, within the supplement. Fluoxetine is a selective serotonin reuptake inhibitor (SSRI) commonly prescribed as an antidepressant but is not intended for non-medical use.  The presence of this ingredient in Ironclad renders the product unsafe and potentially ineffective for its purported dietary purposes.  The company has not received any reported adverse events. Consumers who have purchased lot FP4152 are urged to immediately cease consumption.  Ironclad is working closely with retailers and shipping companies to facilitate the return of all affected products.  Customers with questions or concerns regarding this recall may contact the company at 1-800-555-1212 between the hours of 9 AM and 5 PM EST, Monday through Friday.  Alternatively, questions may be emailed to ironcladrecall@supplements.com.  All consumers are advised to report any adverse reactions to the Food and Drug Administration (FDA) using the FDA's MedWatch Adverse Event Reporting program either online, by regular mail, or fax.  The FDA press release regarding this incident can be found at [link to FDA press release, if available].",chemical,"dietetic foods, food supplements, fortified foods",other,dietary supplement
2013,10,16,au,Recall of Certain Macro Organic Baby Foods Due to Potential Contamination,"Woolworths Ltd is recalling specific batches of Macro Organic baby food due to a potential packaging issue that could lead to product contamination. Affected products include lamb and sweet potato puree, beef with vegetable and rice puree, and chicken with sweetcorn and pasta puree.  These products, packaged in plastic pouches with sipper caps,  may have developed small splits in the packaging.  This flaw creates a risk of contamination, potentially causing illness if consumed. Consumers are urged not to use recalled products and are advised to return them to the place of purchase for a full refund.  Anyone with concerns about their infant's health should consult a medical professional. Detailed batch codes and further information can be found on the FSANZ website and through this recall notice.  The recall affects various Woolworths-branded stores across Australia.",packaging defect,"dietetic foods, food supplements, fortified foods",packaging defect,baby food
2022,6,23,ca,Alberta Health Alert: Potential Milk Allergen in Energy Bars,"The Alberta Provincial Health Authority is issuing a public health advisory regarding a potential milk allergen in a specific brand of energy bars.  Consumers are urged to exercise caution and review their product inventories.  The affected product, RemarkaBall Crunchy Almond Crunchy Energy Balls, may contain undeclared milk.  This recall was issued on June 23, 2022.  The product was sold in Alberta.  Do not consume if you have a milk allergy.  Individuals experiencing allergic reactions should seek immediate medical attention. For detailed information and a list of affected product identifiers, contact the Alberta Health Hotline at 1-800-222-1212.",allergens,"dietetic foods, food supplements, fortified foods",milk and products thereof,energy and protein bars
2017,3,15,uk,Urgent Recall of SunVit-D3 Tablets – Potential Lactose Contamination,"SunVit-D3 Limited is issuing a critical recall for their SunVit-D3 5000IU Tablets, specifically batch code 128057, with a 'Best Before' date of February 2019.  These tablets contain undeclared lactose, posing a significant health risk to individuals with milk allergies or intolerances.  The product's label incorrectly omits this crucial allergen information.  This recall affects only the specified batch and date.  Consumers who have purchased this product and have a milk allergy or intolerance should immediately stop consumption and return the tablets to the point of purchase.  A complete recall notice, including detailed instructions and reasons, is available on the company website: https://www.sunvitd3.co.uk/recallnotice/.  For further information regarding food allergies and intolerances, please consult the Food Standards Agency (FSA) resources: http://www.food.gov.uk/science/allergy-intolerance/ or the NHS website: http://www.nhs.uk/conditions/food-allergy/Pages/Intro1.aspx.  The FSA has issued an Allergy Alert (Ref: FSA-AA-23-2017).  This action safeguards consumer well-being by rectifying mislabeling and preventing potential adverse reactions.",allergens,"dietetic foods, food supplements, fortified foods",milk and products thereof,vitamins
2019,1,4,us,Recall of Vanilla Almond-Containing Beverage Due to Cross-Contamination,"A voluntary recall has been issued for a vanilla-flavored beverage, manufactured by Shamrock Farms, due to potential almond contamination. The recalled product is a 2% reduced fat vanilla half gallon milk with a best-before date of March 16, 2019.  Consumers who have purchased this product are advised not to consume it. The product may have been unknowingly exposed to almonds during the production process at the Phoenix facility.  No illnesses have been reported, but this recall is a precautionary measure. The product was distributed throughout Arizona.  Customers should return the product to the point of purchase for a full refund or discard it. For further information, contact Shamrock Farms customer service at 1-888-HIROXIE (during business hours), or visit www.shamrockfarms.net. Affected retailers have also been notified. This recall is being conducted in cooperation with the FDA.",allergens,"dietetic foods, food supplements, fortified foods",almond,vanilla drink
2019,3,4,ca,Critical Incident:  Yeast Product Recall Triggers Allergy Concerns,"Urgent Recall Notification -  A critical incident has been triggered due to the presence of an undeclared allergen in various brands of brewer's yeast.  The affected products, sold under different brand names, were distributed primarily in Alberta and British Columbia, potentially impacting the hotel, restaurant, and institutional sectors. The recall encompasses all units sold from February 27, 2018, to February 14, 2019.  Consumers with peanut allergies are advised to immediately discontinue use of impacted products and contact Westpoint Distributors Ltd. for a full refund or exchange.  The incident reference number is 12825.  Detailed product information, including brand names, sizes, and UPC codes, is available upon request from the company.  Further inquiries and media requests should be directed to the CFIA Media Relations team (613-773-6600).  The recall is categorized as a high-risk Class 1 incident,  due to the identified allergen, peanuts.  This report was last updated March 1, 2019.",allergens,"dietetic foods, food supplements, fortified foods",peanuts and products thereof,brewer's yeast
2017,4,24,us,Soylent Recalls Lot of Protein Powder Due to Potential Milk Contamination,"Soylent is voluntarily recalling a specific lot of its 1.8 protein powder due to a potential milk contamination risk.  This recall affects 890 boxes (containing 7 x 15oz pouches) of Soylent 1.8 powder with Lot #: G7076PA and an Expiration/Best Buy date of 02/2018.  Customers who possess this lot are urged to discard it immediately.  The contamination resulted from a temporary process failure at the third-party manufacturer, allowing whey powder to potentially cross-contaminate Soylent 1.8 powder during production.  No reported illnesses are connected to the issue.  Soylent is offering full refunds or replacements for customers who purchased this affected lot; requests should be made at info@soylent.com.  Further details and contact information are available on Soylent's website. The company prioritizes customer safety and transparency.  This recall does not affect future shipments of this product line.  Affected product is identified by Lot #: G7076PA printed on the pouch.",allergens,"dietetic foods, food supplements, fortified foods",milk and products thereof,protein powder
2004,1,8,au,Incorrect Labeling of Golden Circle Baby Food - Dairy-Free Claim,"Golden Circle Baby Food products, specifically the 4-pack and 8-pack Meal Variety, are being recalled due to mislabeling.  The printed packaging incorrectly states that the contents are dairy-free.  This poses a potential health risk to infants with dairy allergies, as the Chicked & Vegetable product within these packs contains dairy.  Consumers who have purchased these items and have dairy-allergic infants are urged to return the product to their point of purchase for a full refund. Contact Golden Circle's dedicated customer service line at 1800 730 101 for further information.  Food Standards Australia New Zealand is coordinating this nationwide recall.  The recalled products include 4-pack and 8-pack Meal Variety Baby Food (pink packaging) containing 120g cans, with best-before dates of 11/11/2006 and 14/03/2006 respectively.",allergens,"dietetic foods, food supplements, fortified foods",milk and products thereof,baby food
2022,4,6,ca,Artesian Bottled Water Recall: Potential Microbial Growth,"A recent recall has been initiated for a specific batch of Co-Op Clearview Artesian Water due to a possible microbial contamination concern. This includes the 500ml bottles, and a single lot number (22011 BB).  Consumers are urged not to consume, sell, or distribute the affected product.  This recall affects retailers in Manitoba.  The Canadian Food Inspection Agency (CFIA) is actively involved and is providing details on the specifics of the recalled water.  The recalled product, produced by Canadian Gold Beverages (2012), is a Class 3 recall, with recall identification number RA-64055. The CFIA is available to answer public and media queries concerning this event.  Public contact details and media contacts are provided within the report.  This recall is categorized as a biological hazard, affecting non-alcoholic beverages, specifically bottled water.",biological,non-alcoholic beverages,moulds,bottled water
2016,10,5,uk,Recall of Sparkling Citrus Soda Due to Potential Burst Hazard,"A major soft drink manufacturer is recalling multiple batches of their Sparkling Citrus Soda 2-liter bottles.  Preliminary testing indicates a risk of potential bottle rupture due to internal pressure buildup.  This issue is directly linked to a manufacturing defect in the affected batches.  No other flavours or brands are implicated at this time.  Affected batches are identified by specific lot codes.  Customers are strongly advised not to consume any potentially affected products.  Full recall details, including safe disposal instructions, are available on the manufacturer's website and displayed at affected retail locations.  The affected products present a significant safety risk and immediate action by consumers is crucial. The Food Standards Agency recommends contacting the manufacturer or local authorities for further guidance.",packaging defect,non-alcoholic beverages,bulging packaging,flavoured soft drink
2020,6,19,us,Local Grocery Chain Recalls Juice Due to Potential Allergen,"A major Texas grocery chain is initiating a voluntary recall of certain juice products due to a possible milk allergen.  Affected products, including various flavors of Hill Country Fare juice, were distributed across several store chains, including H-E-B, Joe V’s, and Mi Tienda, in both Texas and Mexico.  The recall does not affect Central Market locations.  Consumers are advised to check the product packaging for specific codes to determine if their purchase is affected.  No illnesses have been reported at this time.  Consumers with concerns or questions can contact the company's customer service line.  A full refund will be provided upon product return to a participating store.",allergens,non-alcoholic beverages,milk and products thereof,fruit juice
2012,6,13,ca,Orange Gatorade Recall: Misleading Information Detected,"A recent investigation has revealed potential mislabeling on a specific batch of Gatorade Perform G Thirst Quencher (orange).  The recall, initiated by the CFIA, affects products distributed across several Canadian provinces.  Consumers are advised to inspect product labels for discrepancies.  The product, a popular sports drink, may contain inaccurate information about its contents or ingredients.  Detailed information, including affected product codes, is available through the CFIA's website.  This recall is classified as a consumer advisory due to the potential misrepresentation of product attributes.  The hazard classification is deemed a Category 3, focusing on a lack of clarity or accuracy in the labeling.  Pepsico Beverages Canada is collaborating closely with the CFIA to address this issue.  Consumers with concerns or affected products are advised to contact the CFIA's designated helpline for guidance and potential refunds.  Initial notification and response date: June 13, 2012.  For any media inquiries, contact the CFIA Media Relations team.  Affected products include Gatorade Perform G thirst quencher, Orange flavour, 6 x 591ml bottles, UPC 0 55577 42386 8, code 1221TT1.",fraud,non-alcoholic beverages,labelling/misdescription,sport drink
2015,7,30,au,Phoenix Soft Drinks Recall: Potential Glass Fragments,"A voluntary recall has been initiated for certain Phoenix branded soft drinks due to a potential presence of glass fragments in a small number of bottles.  The affected products include 330ml single and four-packs of Cola, Lemonade, Light Cola, Orange Fizz, and Raspberry Fizz.  Best Before Dates for these products range from 13/04/16 to 07/07/16. Consumers are advised to immediately discontinue consumption of these products and return them to the point of purchase for a full refund.  Further information and contact details for The Better Drinks Co are available on the recall notices.  This recall affects products distributed nationally through BWS stores, cafes, and independent grocers.  Food Standards Australia New Zealand is coordinating this recall effort.",foreign bodies,non-alcoholic beverages,glass fragment,soft drinks
2015,12,16,uk,Precautionary Recall of V Fresh Coconut Milk Due to Undisclosed Dairy Component,"Manning Impex Ltd is issuing a voluntary recall of V Fresh Coconut Milk Drink, specifically the 240ml can, with a 'Best Before' date of September 5, 2016.  The recall is due to the presence of milk protein, an undeclared allergen, within the product.  This poses a potential health risk for individuals with milk allergies or sensitivities.  Customers who purchased this specific product are urged to refrain from consumption and return it to the point of purchase for a full refund.  Manning Impex Ltd is actively working with relevant regulatory bodies to ensure the correct labeling of all future stock and prevent similar situations.  Consumers with milk allergies are advised to check ingredient lists carefully and consult with their medical professionals as needed. Further details regarding the recall are available on Manning Impex's website. This recall does not affect any other V Fresh products.",allergens,non-alcoholic beverages,milk and products thereof,coconut milk drink
